date,gross_return,turnover,cost,return,exposure,nav
2010-04-06,-0.008229636946513286,0.0,0.0,-0.008229636946513286,1.0,1.2255560325615025
2010-04-07,-0.005483709402661341,0.0,0.0,-0.005483709402661341,1.0,1.2188354394222567
2010-04-08,0.0074307230241443594,0.0,0.0,0.0074307230241443594,1.0,1.2278922679846147
2010-04-09,0.010810389926058272,0.0,0.0,0.010810389926058272,1.0,1.2411662621887205
2010-04-12,0.0063243077379872,0.8,0.0008,0.0055243077379872,1.0,1.2480228465750582
2010-04-13,0.0010416891744680521,0.0,0.0,0.0010416891744680521,1.0,1.2493228984638243
2010-04-14,0.01294767558055261,0.0,0.0,0.01294767558055261,1.0,1.2654987260484896
2010-04-15,0.0021207573630173783,0.0,0.0,0.0021207573630173783,1.0,1.268182541789646
2010-04-16,-0.021527805377444035,0.0,0.0,-0.021527805377444035,1.0,1.2408813548469262
2010-04-19,0.004366647587060091,1.2000000000000002,0.0012000000000000001,0.003166647587060091,1.0,1.2448107887950801
2010-04-20,0.010379099961816296,0.0,0.0,0.010379099961816296,1.0,1.2577308044055315
2010-04-21,-0.003200948887192889,0.0,0.0,-0.003200948887192889,1.0,1.2537048723867814
2010-04-22,0.020132450270411176,0.0,0.0,0.020132450270411176,1.0,1.2789450233838806
2010-04-23,0.0035055402973058094,0.0,0.0,0.0035055402973058094,1.0,1.2834284167013916
2010-04-26,-0.00212334993905856,1.6,0.0016,-0.00372334993905856,1.0,1.2786497635842804
2010-04-27,-0.05230685190502482,0.0,0.0,-0.05230685190502482,1.0,1.2117676197620824
2010-04-28,-0.00423813771163617,0.0,0.0,-0.00423813771163617,1.0,1.206631981715029
2010-04-29,0.02234763669721345,0.0,0.0,0.02234763669721345,1.0,1.2335973548696353
2010-04-30,-0.03029958441172525,0.0,0.0,-0.03029958441172525,1.0,1.196219867685682
2010-05-03,0.01397357752299382,2.0,0.002,0.01197357752299382,1.0,1.210542899005962
2010-05-04,-0.03418630280313686,0.0,0.0,-0.03418630280313686,1.0,1.169158912904357
2010-05-05,-0.01131846159142982,0.0,0.0,-0.01131846159142982,1.0,1.155925832654371
2010-05-06,-0.06006578239212494,0.0,0.0,-0.06006578239212494,1.0,1.086494243128718
2010-05-07,-0.03248687548133709,0.0,0.0,-0.03248687548133709,1.0,1.0511974399410056
2010-05-10,0.0,1.0,0.001,-0.001,0.0,1.0501462425010646
2010-05-11,0.0,0.0,0.0,0.0,0.0,1.0501462425010646
2010-05-12,0.0,0.0,0.0,0.0,0.0,1.0501462425010646
2010-05-13,0.0,0.0,0.0,0.0,0.0,1.0501462425010646
2010-05-14,0.0,0.0,0.0,0.0,0.0,1.0501462425010646
2010-05-17,-0.006747462272971811,1.0,0.001,-0.007747462272971811,1.0,1.0420102741061845
2010-05-18,-0.02620453320005119,0.0,0.0,-0.02620453320005119,1.0,1.0147048812835746
2010-05-19,-0.0012700150260725645,0.0,0.0,-0.0012700150260725645,1.0,1.0134161908373152
2010-05-20,-0.03184006248630115,0.0,0.0,-0.03184006248630115,1.0,0.9811489559964258
2010-05-21,0.011762183230666171,0.0,0.0,0.011762183230666171,1.0,0.9926894097934327
2010-05-24,0.0,1.0,0.001,-0.001,0.0,0.9916967203836392
2010-05-25,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-05-26,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-05-27,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-05-28,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-02,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-03,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-04,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-08,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-09,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-10,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-14,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-15,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-16,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-17,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-18,0.0,0.0,0.0,0.0,0.0,0.9916967203836392
2010-06-21,0.00774794770772156,1.0,0.001,0.00674794770772156,1.0,0.9983886379947069
2010-06-22,-0.02335803199693285,0.0,0.0,-0.02335803199693285,1.0,0.9750682442430523
2010-06-23,0.0026355622699937306,0.0,0.0,0.0026355622699937306,1.0,0.9776380973182484
2010-06-24,-0.023593368698790626,0.0,0.0,-0.023593368698790626,1.0,0.9545723212342349
2010-06-25,0.016886991652773055,0.0,0.0,0.016886991652773055,1.0,0.9706921760548854
2010-06-28,0.0,1.0,0.001,-0.001,0.0,0.9697214838788306
2010-06-29,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-06-30,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-06,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-07,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-08,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-09,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-12,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-13,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-14,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-15,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-16,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-19,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-20,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-21,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-22,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-23,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-26,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-27,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-28,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-29,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-07-30,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-02,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-03,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-04,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-05,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-06,0.0,0.0,0.0,0.0,0.0,0.9697214838788306
2010-08-09,0.01243292819606583,1.0,0.001,0.011432928196065829,1.0,0.9808082399741997
2010-08-10,-0.007371982927902554,0.0,0.0,-0.007371982927902554,1.0,0.9735777383735639
2010-08-11,-0.039481605783541984,0.0,0.0,-0.039481605783541984,1.0,0.9351393259074664
2010-08-12,-0.0060859049446399865,0.0,0.0,-0.0060859049446399865,1.0,0.9294481568599988
2010-08-13,0.00264120839111055,0.0,0.0,0.00264120839111055,1.0,0.9319030231309996
2010-08-16,0.0,1.0,0.001,-0.001,0.0,0.9309711201078686
2010-08-17,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-18,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-23,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-24,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-25,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-26,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-27,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-30,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-08-31,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-02,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-03,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-07,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-08,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-09,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-10,0.0,0.0,0.0,0.0,0.0,0.9309711201078686
2010-09-13,0.02652872360605656,1.0,0.001,0.02552872360605656,1.0,0.9547376245183233
2010-09-14,0.0013681940252238346,0.0,0.0,0.0013681940252238346,1.0,0.9560438908318458
2010-09-15,0.0009527749805385852,0.0,0.0,0.0009527749805385852,1.0,0.9569547855313273
2010-09-16,0.002484175592782423,0.0,0.0,0.002484175592782423,1.0,0.9593320292529406
2010-09-17,0.005698220431489044,0.0,0.0,0.005698220431489044,1.0,0.9647985146226116
2010-09-20,0.022661319467094466,0.4,0.0004,0.022261319467094465,1.0,0.9862762025780037
2010-09-21,-0.008706342400364008,0.0,0.0,-0.008706342400364008,1.0,0.9776893442570288
2010-09-22,-0.01629464288204843,0.0,0.0,-0.01629464288204843,1.0,0.9617582455427764
2010-09-23,0.002729405928963913,0.0,0.0,0.002729405928963913,1.0,0.9643832742003909
2010-09-24,0.02220039635801734,0.0,0.0,0.02220039635801734,1.0,0.9857929651286821
2010-09-27,0.00735582338213281,0.4,0.0004,0.00695582338213281,1.0,0.9926499668854661
2010-09-28,0.00999604963047396,0.0,0.0,0.00999604963047396,1.0,1.0025725452201417
2010-09-29,0.002398449707558514,0.0,0.0,0.002398449707558514,1.0,1.004977165048031
2010-09-30,-0.009614660774826356,0.0,0.0,-0.009614660774826356,1.0,0.9953146505196476
2010-10-01,-0.016448212606122236,0.0,0.0,-0.016448212606122236,1.0,0.9789435035379122
2010-10-04,-0.008245189365873042,1.2000000000000002,0.0012000000000000001,-0.009445189365873042,1.0,0.9696971967685054
2010-10-05,0.018284746472440005,0.0,0.0,0.018284746472440005,1.0,0.9874278641664533
2010-10-06,-0.016260997469005667,0.0,0.0,-0.016260997469005667,1.0,0.971371302166417
2010-10-07,-0.002539043133229923,0.0,0.0,-0.002539043133229923,1.0,0.9689049485318347
2010-10-08,0.01162015923903772,0.0,0.0,0.01162015923903772,1.0,0.9801637783212662
2010-10-11,-0.0009111708140607135,0.8,0.0008,-0.0017111708140607135,1.0,0.9784865506708034
2010-10-12,0.006063554424835593,0.0,0.0,0.006063554424835593,1.0,0.9844196571247654
2010-10-13,0.008751930784510998,0.0,0.0,0.008751930784510998,1.0,0.9930352298268333
2010-10-14,0.0008252611476508246,0.0,0.0,0.0008252611476508246,1.0,0.993854743220258
2010-10-15,-0.004263954429213323,0.0,0.0,-0.004263954429213323,1.0,0.9896169918859093
2010-10-18,-0.002987771612345224,1.6,0.0016,-0.004587771612345224,1.0,0.9850768551434407
2010-10-19,-0.01781733508849879,0.0,0.0,-0.01781733508849879,1.0,0.9675254107274254
2010-10-20,0.018473862332266534,0.0,0.0,0.018473862332266534,1.0,0.9853993419681734
2010-10-21,0.002046395729334005,0.0,0.0,0.002046395729334005,1.0,0.9874158589732656
2010-10-22,0.013749806379891538,0.0,0.0,0.013749806379891538,1.0,1.0009926358505823
2010-10-25,0.011080914787360265,0.8,0.0008,0.010280914787360264,1.0,1.0112837558425374
2010-10-26,0.01557719356996552,0.0,0.0,0.01557719356996552,1.0,1.0270367186614584
2010-10-27,0.014613226047779216,0.0,0.0,0.014613226047779216,1.0,1.0420450383906277
2010-10-28,-0.009913670513623952,0.0,0.0,-0.009913670513623952,1.0,1.0317145472196665
2010-10-29,0.007757541460150398,0.0,0.0,0.007757541460150398,1.0,1.0397181155947635
2010-11-01,0.0010264354938460674,0.8,0.0008,0.00022643549384606732,1.0,1.039953544679729
2010-11-02,0.010092989038522982,0.0,0.0,0.010092989038522982,1.0,1.0504497844067546
2010-11-03,-0.021271333005536474,0.0,0.0,-0.021271333005536474,1.0,1.0281053172370445
2010-11-04,0.004548156956453631,0.0,0.0,0.004548156956453631,1.0,1.032781301587603
2010-11-05,0.00960724778902975,0.0,0.0,0.00960724778902975,1.0,1.0427034874638317
2010-11-08,0.011100137432300074,0.8,0.0008,0.010300137432300073,1.0,1.0534434766858478
2010-11-09,0.01772725778764122,0.0,0.0,0.01772725778764122,1.0,1.0721181407617668
2010-11-10,0.003479070937093387,0.0,0.0,0.003479070937093387,1.0,1.0758481158264217
2010-11-11,0.003109322100128909,0.0,0.0,0.003109322100128909,1.0,1.0791932741493429
2010-11-12,-0.031569151689708135,0.0,0.0,-0.031569151689708135,1.0,1.0451240579752095
2010-11-15,0.0087164743139738,1.6,0.0016,0.0071164743139738,1.0,1.0525616564887061
2010-11-16,-0.01910870421248381,0.0,0.0,-0.01910870421248381,1.0,1.0324485671294614
2010-11-17,0.0067011007935778195,0.0,0.0,0.0067011007935778195,1.0,1.039367109041981
2010-11-18,0.003740197192961548,0.0,0.0,0.003740197192961548,1.0,1.0432545469856764
2010-11-19,0.005669595726071997,0.0,0.0,0.005669595726071997,1.0,1.0491693785064715
2010-11-22,0.00424215358099409,1.6,0.0016,0.00264215358099409,1.0,1.0519414451369618
2010-11-23,-0.0012737727770797396,0.0,0.0,-0.0012737727770797396,1.0,1.0506015107610644
2010-11-24,0.023897226465147893,0.0,0.0,0.023897226465147893,1.0,1.075707972988348
2010-11-26,-0.01001859031334005,0.0,0.0,-0.01001859031334005,1.0,1.0649308955101844
2010-11-29,-0.013317047349538714,0.8,0.0008,-0.014117047349538715,1.0,1.0498972156342805
2010-11-30,-0.009648144237797364,0.0,0.0,-0.009648144237797364,1.0,1.0397676558629791
2010-12-01,0.020893980751772068,0.0,0.0,0.020893980751772068,1.0,1.0614925412508953
2010-12-02,0.011809808629521058,0.0,0.0,0.011809808629521058,1.0,1.0740285650247323
2010-12-03,0.0009500696585263532,0.0,0.0,0.0009500696585263532,1.0,1.075048966976753
2010-12-06,-0.0002753400004457565,1.6,0.0016,-0.0018753400004457566,1.0,1.0730328846465436
2010-12-07,-0.013460077092360613,0.0,0.0,-0.013460077092360613,1.0,1.058589779296563
2010-12-08,-0.002946068352807019,0.0,0.0,-0.002946068352807019,1.0,1.0554711014491724
2010-12-09,0.0019340766245884435,0.0,0.0,0.0019340766245884435,1.0,1.057512463434414
2010-12-10,0.008014038775424748,0.0,0.0,0.008014038775424748,1.0,1.0659874093218724
2010-12-13,-0.0002213335616062966,0.8,0.0008,-0.0010213335616062968,1.0,1.0648986806044822
2010-12-14,-0.018583799749652543,0.0,0.0,-0.018583799749652543,1.0,1.0451088167704594
2010-12-15,-0.014239461446843071,0.0,0.0,-0.014239461446843071,1.0,1.0302270300663008
2010-12-16,0.016527610030165986,0.0,0.0,0.016527610030165986,1.0,1.0472542206617725
2010-12-17,0.004160766662080717,0.0,0.0,0.004160766662080717,1.0,1.0516116011098253
2010-12-20,0.010312475361861596,1.2,0.0012,0.009112475361861596,1.0,1.0611943859151864
2010-12-21,-0.0037972635342652166,0.0,0.0,-0.0037972635342652166,1.0,1.0571647511707838
2010-12-22,-0.008127734851842884,0.0,0.0,-0.008127734851842884,1.0,1.0485723963785532
2010-12-23,-0.0015440128942290968,0.0,0.0,-0.0015440128942290968,1.0,1.0469533870780119
2010-12-27,-0.005360686737010047,0.8,0.0008,-0.006160686737010047,1.0,1.0405034352319726
2010-12-28,-0.004736594822278773,0.0,0.0,-0.004736594822278773,1.0,1.0355749920480897
2010-12-29,0.009904890092959607,0.0,0.0,0.009904890092959607,1.0,1.0458322485273437
2010-12-30,0.00335295090371055,0.0,0.0,0.00335295090371055,1.0,1.049338872710173
2010-12-31,-0.003936607268595637,0.0,0.0,-0.003936607268595637,1.0,1.045208037676642
2011-01-03,0.008255815616960673,0.8,0.0008,0.007455815616960673,1.0,1.0530009160869243
2011-01-04,-0.011523547826287905,0.0,0.0,-0.011523547826287905,1.0,1.0408666096692716
2011-01-05,0.006238012973311703,0.0,0.0,0.006238012973311703,1.0,1.0473595490838754
2011-01-06,-0.013758287686577964,0.0,0.0,-0.013758287686577964,1.0,1.032949675096295
2011-01-07,0.0017773882495535354,0.0,0.0,0.0017773882495535354,1.0,1.0347856277111913
2011-01-10,-0.019468748870332207,1.2000000000000002,0.0012000000000000001,-0.020668748870332206,1.0,1.0133979034373997
2011-01-11,-0.004149067898444226,0.0,0.0,-0.004149067898444226,1.0,1.0091932467278968
2011-01-12,0.009115016762568895,0.0,0.0,0.009115016762568895,1.0,1.0183920600884928
2011-01-13,0.0003900117750620152,0.0,0.0,0.0003900117750620152,1.0,1.018789244983557
2011-01-14,-0.0033381150645442658,0.0,0.0,-0.0033381150645442658,1.0,1.0153884092572816
2011-01-18,0.008899492354107275,1.2000000000000002,0.0012000000000000001,0.007699492354107275,1.0,1.0232063845508073
2011-01-19,-0.033314877620203534,0.0,0.0,-0.033314877620203534,1.0,0.9891183890692862
2011-01-20,-0.06111567841022012,0.0,0.0,-0.06111567841022012,1.0,0.9286677476932926
2011-01-21,-0.008458279445351359,0.0,0.0,-0.008458279445351359,1.0,0.9208128163714177
2011-01-24,-0.005199785090660192,2.0,0.002,-0.007199785090660192,1.0,0.9141831619848179
2011-01-25,-0.009440905921182874,0.0,0.0,-0.009440905921182874,1.0,0.9055524447577897
2011-01-26,0.002464228713818261,0.0,0.0,0.002464228713818261,1.0,0.9077839330940303
2011-01-27,0.018640896208516125,0.0,0.0,0.018640896208516125,1.0,0.9247058391705946
2011-01-28,-0.023042636535164633,0.0,0.0,-0.023042636535164633,1.0,0.9033981786166422
2011-01-31,0.019517383829900092,2.0,0.002,0.01751738382990009,1.0,0.9192233512627025
2011-02-01,0.01323447559663018,0.0,0.0,0.01323447559663018,1.0,0.9313887902728414
2011-02-02,0.009513303792774264,0.0,0.0,0.009513303792774264,1.0,0.9402493747838914
2011-02-03,0.005901377400040464,0.0,0.0,0.005901377400040464,1.0,0.9457981411946432
2011-02-04,0.017281347664775605,0.0,0.0,0.017281347664775605,1.0,0.9621428076933263
2011-02-07,0.017976069529808972,0.8,0.0008,0.017176069529808973,1.0,0.9786686394558723
2011-02-08,0.0038924759705927237,0.0,0.0,0.0038924759705927237,1.0,0.982478083618127
2011-02-09,-0.006523052621206826,0.0,0.0,-0.006523052621206826,1.0,0.9760693273795036
2011-02-10,0.01968753767274045,0.0,0.0,0.01968753767274045,1.0,0.9952857290334939
2011-02-11,0.005631393383194162,0.0,0.0,0.005631393383194162,1.0,1.0008905745023606
2011-02-14,0.024002510768947397,0.4,0.0004,0.023602510768947395,1.0,1.0245141050655906
2011-02-15,-0.022775492395685396,0.0,0.0,-0.022775492395685396,1.0,1.0011802918563968
2011-02-16,0.026430358163883616,0.0,0.0,0.026430358163883616,1.0,1.0276418455567828
2011-02-17,0.01877067679164075,0.0,0.0,0.01877067679164075,1.0,1.0469313784972945
2011-02-18,-0.029107927786158096,0.0,0.0,-0.029107927786158096,1.0,1.0164573755349322
2011-02-22,-0.03492281886712516,1.2000000000000002,0.0012000000000000001,-0.03612281886712516,1.0,0.9797400698723304
2011-02-23,-0.01490070979460503,0.0,0.0,-0.01490070979460503,1.0,0.9651412474170168
2011-02-24,-0.00024576363968806855,0.0,0.0,-0.00024576363968806855,1.0,0.9649040507912385
2011-02-25,0.027384484140220922,0.0,0.0,0.027384484140220922,1.0,0.9913274504669661
2011-02-28,0.003811591051059016,1.2000000000000002,0.0012000000000000001,0.002611591051059016,1.0,0.993916392365275
2011-03-01,-0.028820525096649563,0.0,0.0,-0.028820525096649563,1.0,0.9652712000351401
2011-03-02,0.01953322045533863,0.0,0.0,0.01953322045533863,1.0,0.9841260551846158
2011-03-03,0.016609066914573048,0.0,0.0,0.016609066914573048,1.0,1.000471470687552
2011-03-04,-0.004165296394849393,0.0,0.0,-0.004165296394849393,1.0,0.9963042104775474
2011-03-07,-0.035826889561914356,0.8,0.0008,-0.03662688956191436,1.0,0.9598126861903159
2011-03-08,0.0012496672256075317,0.0,0.0,0.0012496672256075317,1.0,0.9610121326469703
2011-03-09,-0.03272107172806242,0.0,0.0,-0.03272107172806242,1.0,0.9295667857230906
2011-03-10,-0.04049224835030711,0.0,0.0,-0.04049224835030711,1.0,0.8919265365773945
2011-03-11,0.020800759789018963,0.0,0.0,0.020800759789018963,1.0,0.9104792862141925
2011-03-14,-0.016023239538208056,2.0,0.002,-0.018023239538208058,1.0,0.8940694999441774
2011-03-15,-0.02185789859290832,0.0,0.0,-0.02185789859290832,1.0,0.8745270194793853
2011-03-16,-0.013628586388275686,0.0,0.0,-0.013628586388275686,1.0,0.8626084524455292
2011-03-17,0.011744341272362102,0.0,0.0,0.011744341272362102,1.0,0.8727392204954736
2011-03-18,-0.010287862179613505,0.0,0.0,-0.010287862179613505,1.0,0.8637605996762728
2011-03-21,0.0,1.0,0.001,-0.001,0.0,0.8628968390765965
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.8628968390765965
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.8628968390765965
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.8628968390765965
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.8628968390765965
2011-03-28,-0.004145720236151474,1.0,0.001,-0.005145720236151474,1.0,0.858456613350049
2011-03-29,0.015337538073337244,0.0,0.0,0.015337538073337244,1.0,0.8716232243416134
2011-03-30,0.011400075788278997,0.0,0.0,0.011400075788278997,1.0,0.881559795157932
2011-03-31,-0.01751453828159628,0.0,0.0,-0.01751453828159628,1.0,0.8661196823781222
2011-04-01,0.011938001615463635,0.0,0.0,0.011938001615463635,1.0,0.876459420545537
2011-04-04,-0.00023488189511728933,1.2000000000000002,0.0012000000000000001,-0.0014348818951172894,1.0,0.8752018047911913
2011-04-05,-0.0008794871345589874,0.0,0.0,-0.0008794871345589874,1.0,0.8744320760637346
2011-04-06,-0.012594031967621079,0.0,0.0,-0.012594031967621079,1.0,0.8634194505442747
2011-04-07,0.005168061528087043,0.0,0.0,0.005168061528087043,1.0,0.8678816553892347
2011-04-08,0.011252823426392267,0.0,0.0,0.011252823426392267,1.0,0.8776477744123348
2011-04-11,-0.0364676349889995,0.8,0.0008,-0.0372676349889995,1.0,0.8449399175066281
2011-04-12,-0.017171479284996228,0.0,0.0,-0.017171479284996228,1.0,0.8304310492160967
2011-04-13,0.006816722540122554,0.0,0.0,0.006816722540122554,1.0,0.8360918672673057
2011-04-14,0.018400321541306865,0.0,0.0,0.018400321541306865,1.0,0.8514762264630957
2011-04-15,0.016623126863468566,0.0,0.0,0.016623126863468566,1.0,0.8656304237968193
2011-04-18,-0.015308950485143405,0.4,0.0004,-0.015708950485143404,1.0,0.8520322783309614
2011-04-19,0.010256116388296621,0.0,0.0,0.010256116388296621,1.0,0.8607708205441092
2011-04-20,0.007466807875718583,0.0,0.0,0.007466807875718583,1.0,0.8671980308861367
2011-04-21,-0.006354973970465739,0.0,0.0,-0.006354973970465739,1.0,0.8616870099726162
2011-04-25,-0.0017638402031062705,0.8,0.0008,-0.0025638402031062705,1.0,0.8594777821739539
2011-04-26,-0.009814681429734516,0.0,0.0,-0.009814681429734516,1.0,0.8510422815459817
2011-04-27,-0.009519177627949005,0.0,0.0,-0.009519177627949005,1.0,0.8429410588990506
2011-04-28,-0.01761061149998673,0.0,0.0,-0.01761061149998673,1.0,0.8280963513933919
2011-04-29,-0.0034721827027318192,0.0,0.0,-0.0034721827027318192,1.0,0.8252210495658884
2011-05-02,-0.015895160346388538,1.6,0.0016,-0.01749516034638854,1.0,0.8107836749825181
2011-05-03,-0.01227481035494098,0.0,0.0,-0.01227481035494098,1.0,0.8008314591332256
2011-05-04,-0.01205469369077803,0.0,0.0,-0.01205469369077803,1.0,0.7911776811954357
2011-05-05,-0.003371113716685304,0.0,0.0,-0.003371113716685304,1.0,0.7885105312620225
2011-05-06,0.0023908676488537672,0.0,0.0,0.0023908676488537672,1.0,0.7903957555819974
2011-05-09,0.017976837234358903,1.6,0.0016,0.016376837234358902,1.0,0.8033399382218919
2011-05-10,0.010626178573292067,0.0,0.0,0.010626178573292067,1.0,0.811876371860495
2011-05-11,-0.006115224094234751,0.0,0.0,-0.006115224094234751,1.0,0.8069115659097539
2011-05-12,0.00506186592277893,0.0,0.0,0.00506186592277893,1.0,0.8109960440679287
2011-05-13,-0.008741068695529463,0.0,0.0,-0.008741068695529463,1.0,0.8039070719349283
2011-05-16,-0.009819515975555082,0.8,0.0008,-0.010619515975555082,1.0,0.7953699679416536
2011-05-17,-0.003189795873849932,0.0,0.0,-0.003189795873849932,1.0,0.7928329000997292
2011-05-18,0.0076356546944745165,0.0,0.0,0.0076356546944745165,1.0,0.7988866983553095
2011-05-19,-0.011613220368138144,0.0,0.0,-0.011613220368138144,1.0,0.789609051078135
2011-05-20,-0.009203861238706226,0.0,0.0,-0.009203861238706226,1.0,0.7823415989391853
2011-05-23,-0.015038086134759921,1.6,0.0016,-0.016638086134759922,1.0,0.7693249320292294
2011-05-24,-0.014203260993650614,0.0,0.0,-0.014203260993650614,1.0,0.7583980092306957
2011-05-25,0.005153605013342722,0.0,0.0,0.005153605013342722,1.0,0.7623064930131761
2011-05-26,0.014246057714467053,0.0,0.0,0.014246057714467053,1.0,0.7731663553087547
2011-05-27,0.006285923000635841,0.0,0.0,0.006285923000635841,1.0,0.7780264194849077
2011-05-31,0.009527641452175419,0.8,0.0008,0.008727641452175418,1.0,0.7848167551144919
2011-06-01,-0.017889692465743567,0.0,0.0,-0.017889692465743567,1.0,0.7707766247235308
2011-06-02,0.004003736178770145,0.0,0.0,0.004003736178770145,1.0,0.7738626109816867
2011-06-03,-0.011666857871816982,0.0,0.0,-0.011666857871816982,1.0,0.7648340658870502
2011-06-06,0.0,1.0,0.001,-0.001,0.0,0.7640692318211632
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-15,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.7640692318211632
2011-07-05,-0.0007594406500828431,1.0,0.001,-0.0017594406500828432,1.0,0.7627248973552194
2011-07-06,0.003738963218003999,0.0,0.0,0.003738963218003999,1.0,0.7655766976918865
