date,atr_03_loc_00,atr_03_loc_25,atr_03_loc_50,atr_03_loc_75,atr_04_loc_00,atr_04_loc_25,atr_04_loc_50,atr_04_loc_75,atr_05_loc_00,atr_05_loc_25,atr_05_loc_50,atr_05_loc_75,atr_06_loc_00,atr_06_loc_25,atr_06_loc_50,atr_06_loc_75,atr_100_loc_00,atr_100_loc_25,atr_100_loc_50,atr_100_loc_75
2025-01-03,0.0,0.0,0.0,0.0,0.001966710341886335,0.001966710341886335,0.001966710341886335,0.0,0.0019930651097395113,0.0019930651097395113,0.0019930651097395113,0.0,0.0019930651097395113,0.0019930651097395113,0.0019930651097395113,0.0,0.0019930651097395113,0.0019930651097395113,0.0019930651097395113,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.004567003619146748,0.004567003619146748,0.004567003619146748,0.0,0.004628081707176657,0.004628081707176657,0.004628081707176657,0.0,0.004628081707176657,0.004628081707176657,0.004628081707176657,0.0,0.004628081707176657,0.004628081707176657,0.004628081707176657,0.0
2025-01-07,0.0,0.0,0.0,0.0,-0.0005706853549496405,-0.0005706853549496405,-0.0005706853549496405,-0.0014536657365659122,-0.0005782824138232945,-0.0005782824138232945,-0.0005782824138232945,-0.0014536657365659122,-0.0005782824138232945,-0.0005782824138232945,-0.0005782824138232945,-0.0014536657365659122,-0.0005782824138232945,-0.0005782824138232945,-0.0005782824138232945,-0.0014536657365659122
2025-01-08,0.0006115064785223723,0.0,0.0,0.0,-0.0001894549388681277,-0.0008081544828398846,-0.0008081544828398846,-0.0008307983439304056,-0.00019923752071704381,-0.0008189189953814457,-0.0008189189953814457,-0.0008307983439304056,-0.00019923752071704381,-0.0008189189953814457,-0.0008189189953814457,-0.0008307983439304056,-0.00019923752071704381,-0.0008189189953814457,-0.0008189189953814457,-0.0008307983439304056
2025-01-10,-0.002402951109465201,0.0,0.0,0.0,-0.003851229299177472,-0.0014432491473275189,-0.0014432491473275189,-0.001483721492133494,-0.0038801710170199843,-0.001462488793863459,-0.001462488793863459,-0.001483721492133494,-0.0038801710170199843,-0.001462488793863459,-0.001462488793863459,-0.001483721492133494,-0.0038801710170199843,-0.001462488793863459,-0.001462488793863459,-0.001483721492133494
2025-01-13,-0.0017930341656438031,0.0,0.0,0.0,-0.0022554538636461174,-0.0004607611978909576,-0.0004607611978909576,-0.002262178452970498,-0.0022704211408796082,-0.0004669125033542887,-0.0004669125033542887,-0.002262178452970498,-0.0022704211408796082,-0.0004669125033542887,-0.0004669125033542887,-0.002262178452970498,-0.0022704211408796082,-0.0004669125033542887,-0.0004669125033542887,-0.002262178452970498
2025-01-14,0.0,0.0,0.0,0.0,0.00046749496974807236,0.0004658185080261834,0.0004658185080261834,0.0,0.0004737474476599335,0.00047204023515678983,0.00047204023515678983,0.0,0.0004737474476599335,0.00047204023515678983,0.00047204023515678983,0.0,0.0004737474476599335,0.00047204023515678983,0.00047204023515678983,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.00036505814841425455,0.0003637496400863416,0.0003637496400863416,0.0,0.0003699382804627227,0.0003686057872149817,0.0003686057872149817,0.0,0.0003699382804627227,0.0003686057872149817,0.0003686057872149817,0.0,0.0003699382804627227,0.0003686057872149817,0.0003686057872149817,0.0
2025-01-16,0.0009833439633681884,0.0,0.0,0.0,0.0022351991686966333,0.0012799742050964014,0.0012799742050964014,0.0,0.002265068473973564,0.0012970558790317277,0.0012970558790317277,0.0,0.002265068473973564,0.0012970558790317277,0.0012970558790317277,0.0,0.001917240170570711,0.0009504799685606802,0.0009504799685606802,0.0
2025-01-17,0.0004707112669246616,-0.0005474111123182634,0.0,0.0,0.0014035850389366722,0.0004180882305819811,0.0009466070229982027,0.0,0.0014222989702152855,0.0004236605270289129,0.000959223438780965,0.0,0.0014222989702152855,0.0004236605270289129,0.000959223438780965,0.0,0.006946240557025085,0.005396934494153793,0.005932682842855641,0.0
2025-01-21,0.0012478826476407523,0.00027230930052768443,0.0,0.0,0.001203728903506729,0.0002626575936923725,0.0,0.0,0.0012197553681962958,0.0002661568219881616,0.0,0.0,0.0012197553681962958,0.0002661568219881616,0.0,0.0,-0.0019418344886613648,-0.0026219806855535266,-0.002885375105296961,0.0
2025-01-22,0.0013425866197462888,0.0008765046042953362,0.0,0.0,0.0012951390855826528,0.0008454460101670058,0.0,0.0,0.0013123615795791466,0.0008567063791085072,0.0,0.0,-0.0054698472387134656,-0.005920822942812931,-0.00677570592752641,-0.006774479326487559,-0.008691958663709642,-0.008319720962642552,-0.00913981921092255,-0.006774479326487559
2025-01-23,-0.0026868883595658755,-0.0015955523881525657,0.0,0.0,-0.0023701906791104843,-0.001317255628689007,0.0,0.0,-0.0024016676795562963,-0.0013347849418884339,0.0,0.0,-0.002418045877512043,-0.0013438853679821339,0.0,0.0,-0.0016479741006537596,-0.0021435964676528307,-0.0007992232090071605,0.0
2025-01-24,-0.0024249883971941832,-0.001312365689825623,0.0,0.0,-0.0038325880959033665,-0.0027575148856019416,0.0,0.0,-0.0038836088045233197,-0.0027942594226676443,0.0,0.0,-0.0039101573110463805,-0.002813336032049696,0.0,0.0,-0.005508160203050783,-0.005706288311808749,-0.002886465725022158,0.0
2025-01-27,-0.0026324144026577123,0.0020766576022570593,0.005290236672309545,0.0,-0.013053364016273439,-0.003359734252759483,0.005102828997278097,0.0,-0.013227812300597663,-0.00340462895255067,0.005170774528711286,0.0,-0.013318593126645517,-0.003427938175142975,0.005206049187046702,0.0,-0.01851630337876098,-0.01705263801179946,-0.0031028892505781114,0.0
2025-01-28,0.0024549346475681855,0.0024167437379543077,0.0024034616702666156,0.0,2.0546337382132407e-05,0.002346638187139094,0.0023187508326074635,0.0,2.0824604421987303e-05,0.0023781024392188765,0.0023494667941381664,0.0,2.0969450227337205e-05,0.002394439722954944,0.002365411680670837,0.0,2.112455984271122e-05,0.0,0.002395531052387323,0.0
2025-01-29,0.001368737887238014,0.0003603711492181638,0.0003583953512060756,0.0,0.0009840336415614104,0.0003499418799479681,0.0003457928052876813,0.0,0.0009973605144408815,0.0003546228474824442,0.00035036270659771773,0.0,0.0010042975229265227,0.0003570532452468189,0.000352734866290616,0.0,0.0010117260873494516,0.0,0.0003572155928279752,0.0
2025-01-30,0.0047078633208645915,0.001752910530486984,0.001743303334327262,0.0,0.0028816837843927967,0.0017021984223786202,0.0016820233378533889,0.0,0.002920671851008416,0.0017249596618833518,0.0017042447038129183,0.0,0.0029409658146650752,0.001736777405105805,0.001715779364905634,0.0,0.0029626974952936536,0.0,0.0017375668137702416,0.0
2025-01-31,-5.273924965421006e-05,0.0003629605509056777,0.0003609747308808142,0.0,-0.0004086869468498122,0.0003524778616226243,0.00034830717898048924,0.0,-0.0004142002206470874,0.0003571829639716917,0.0003529008685807522,0.0,-0.00041706980548139594,0.0003596257910418732,0.0003552852794781458,0.0,-0.00042014255603894934,0.0,0.0003597889664086473,0.0
2025-02-03,0.0015788931709739273,0.0013780697786942575,0.0013705328409503448,0.0,0.0001922489663157556,0.001338283671893814,0.001322453988191974,0.0,0.00019484352040732844,0.0013561415689160583,0.0013398891730016516,0.0,0.0001961939622292519,0.0013654130872207126,0.0013489390562722026,0.0,0.0001976400235130793,0.0,0.0013660324022257697,0.0
2025-02-04,0.0020270680369194327,0.0011185403123643578,0.0011124311656831587,0.0,0.0008887366349603631,0.001086290213113017,0.001073458165284924,0.0,0.0009007285125721687,0.001100765908512047,0.0010875916609927039,0.0,0.0009069701512529615,0.0011082812412848142,0.0010949275799809755,0.0,0.0009136537170773007,0.0,0.0011087832423841704,0.0
2025-02-05,0.001087533272617458,0.00011288890317828759,0.00011227302146221696,0.0,0.0009581215012812727,0.00010963758737880802,0.00010834385744695751,0.0,0.0009710379667042801,0.00011109699041589316,0.0001097687977924533,0.0,0.0009777607205678773,0.00011185465063467959,0.00011050838996240486,0.0,0.000984959373043992,0.0,0.00011190525960014241,0.0
2025-02-06,0.001447955895088393,0.0011819109449293652,0.0011754635829279714,0.0,0.00026000149228710967,0.0011478744333202062,0.0011343309153513115,0.0,0.00026350318012835494,0.0011631522717330256,0.001149248018348814,0.0,0.0002653257006723919,0.0011710838605001328,0.001156990481905984,0.0,0.0002672772089125086,0.0,0.0011716136615478323,0.0
2025-02-07,-0.0009761319533545532,0.00041947562262789617,0.0004171900562919273,0.0,-0.0013746076823989428,0.00040740947078377054,0.00040260798252234054,0.0,-0.0013931159568750795,0.0004128256595608004,0.00040789643097660644,0.0,-0.0014027488917480735,0.00041563744385997303,0.00041064124628675813,0.0,-0.001413063552351379,0.0,0.0004158252591541789,0.0
2025-02-10,0.000850673741987551,0.0004773248753247028,0.0004747251945311781,0.0,0.00036655565483134644,0.0004636002901396985,0.00045813876880185234,0.0,0.000371497993854053,0.00046976094842809957,0.0004641541870313848,0.0,0.00037407038771242185,0.00047295919363210537,0.00046727628978304736,0.0,0.00037682488568857586,0.0,0.0004731728222389098,0.0
2025-02-11,0.0011064317735027807,0.0003975589392397616,0.000395394719472808,0.0,0.0006977328854624876,0.00038613317153957105,0.00038158634772234024,0.0,0.0007071370559121881,0.0003912619810235718,0.0003865942988119375,0.0,0.000712031711757044,0.0003939245271546987,0.0003891934855146939,0.0,0.0007172728406701356,0.0,0.00039410237283088456,0.0
2025-02-12,0.0001282399283344393,0.002737362838198143,0.0027224671518326637,0.0018310901023337323,0.001004489833088984,0.0026587219208580315,0.002627426684123968,0.001824670136877371,0.0010180189623980596,0.0026940225529075157,0.0026618957880435445,0.001824670136877371,0.0010250604644637118,0.0027123482149473688,0.002679785530514067,0.0018371156387928522,0.001032600329867961,0.0018478849051175583,0.0027135722803131035,0.0018371156387928522
2025-02-13,0.0018832765557552644,0.0014047712263085543,0.0013971477507972452,0.0012859307135586473,0.0064092290748734015,0.0013645209680899217,0.0013485015787007004,0.005350182249227897,0.006284683748982944,0.001382589437003201,0.0013661455497113728,0.005350182249227897,0.006328109558378259,0.0013919688426153876,0.0013753024345430909,0.005380827164722435,0.006374608158462802,0.005412311670459857,0.0013925953292162063,0.005380827164722435
2025-02-14,7.443289862907321e-06,0.0006368732076404982,0.0006334218176478057,-0.0007080882431464985,-0.003813389509521037,0.0006186500409854911,0.00061139690970613,-0.002465023378742104,-0.003777566598648918,0.0006268306596544093,0.0006193855931260206,-0.002465023378742104,-0.003803504630495169,0.000631077131111768,0.0006235314566711558,-0.002481730050259756,-0.0038312755440913504,-0.002496173075752006,0.0006313607664503174,-0.002481730050259756
2025-02-18,-0.0028810043603044733,-0.003145433814287779,-0.0031283986391390517,0.0002024517242544821,0.013698659287998183,-0.0030554876131254627,-0.0030196865787698313,0.012834310588130782,0.013255320445036078,-0.0030958660485082,-0.0030591182267457606,0.012834310588130782,0.013346683394425352,-0.003116825801164791,-0.003079581704990342,0.012921511409835329,0.01344450767749339,0.012996899437843545,-0.0031182257633891597,0.012921511409835329
2025-02-19,-0.00209126751392108,-0.0009460149403491824,-0.0009408753935726821,0.0005031704779057122,-0.004973380930900828,-0.0009188799742927412,-0.0009080808820456365,-0.0050019740687039516,-0.004740924521848933,-0.0009310607332455589,-0.0009199751628218289,-0.0050019740687039516,-0.004773171191655989,-0.0009373839451617405,-0.0009261481987410392,-0.005029032151363189,-0.00480769195199604,-0.0050579966065453785,-0.0009378063001636017,-0.005029032151363189
2025-02-20,-0.0014852629951027652,-0.0015111847621489538,-0.0015029670068907874,0.0006097907462510044,0.0009976456047868787,-0.0014677989130742475,-0.0014505329988258042,0.0018258174586800457,0.0009764828331273456,-0.0014872743256539867,-0.001469549954357774,0.0018258174586800457,0.0009831564975846252,-0.0014973844872806508,-0.0014794197795883202,0.0018315880685035868,0.0009903012796315114,0.0018421906346763883,-0.0014980597937894746,0.0018315880685035868
2025-02-21,6.409625153303011e-06,0.0014702659002696628,0.00146225862528504,0.000667602043523452,-0.005561797991945672,0.0014279927760860733,0.001411170705764464,-0.0033695754988319893,-0.005118758443770299,0.0014469682447608712,0.0014296988369510988,-0.0033695754988319893,-0.0051537076744514465,0.001456819165187584,0.001439315239886385,-0.003384107246457102,-0.005191123578472734,-0.003403660903180783,0.001457477162832399,-0.003384107246457102
2025-02-24,-0.000527740138783872,-0.0008480386140302665,-0.0008434268200402384,-0.0014958147534094302,-0.006121663139319167,-0.0008236905541475492,-0.0008140009711361529,-0.003468547045582193,-0.005758115452673018,-0.000834620112935891,-0.0008246732341747887,-0.003468547045582193,-0.005797633672022018,-0.0008402939182396985,-0.0008302121574632615,-0.0034854021440448024,-0.0058399441158170085,-0.0035056098714708606,-0.0008406728992068624,-0.0034854021440448024
2025-02-25,0.0010113627044610052,0.0010050983318417028,0.0009996278034820616,0.0024599928234436685,-0.0034191536697696367,0.0009762171369303019,0.00096472393361835,-0.0018146769974678456,-0.0032507199963879296,0.000989181392808458,0.0009773827456014406,-0.0018146769974678456,-0.003273159940417769,0.0009959115717208533,0.0009839527978812157,-0.001841704606617034,-0.0032971873929293904,-0.001852420038934155,0.0009963611157266516,-0.001841704606617034
2025-02-26,-0.0007745899117184152,-0.0007697969253336323,-0.0007656112746829979,-0.0022184474821556055,0.00107008767616934,-0.0007476986175288802,-0.0007389042934143886,-0.0004450981960824052,0.0009953988753830245,-0.0007576183134847536,-0.0007485905021089589,-0.0004450981960824052,0.0010022927471231569,-0.000762767858174862,-0.0007536176464492117,-0.00043333374858767204,0.0010096746683108115,-0.00043585965629855394,-0.0007631118208502041,-0.00043333374858767204
2025-02-27,7.864755527986489e-05,7.816052716402844e-05,7.773521587184362e-05,-0.0010474322572793238,-0.001407685185720542,7.59151196629837e-05,7.50215566345247e-05,-0.0024743139015447335,-0.0013541605284485003,7.692304698636576e-05,7.60057420692295e-05,-0.0024743139015447335,-0.0013635296987233314,7.744629337369524e-05,7.651654203710834e-05,-0.002479575724700034,-0.0013735620133374926,-0.002494035504305936,7.7481243690114e-05,-0.002479575724700034
2025-02-28,0.000381940435881134,0.0003795754393818296,0.00037751013636966313,-2.381422141206624e-05,0.0025888940931713122,0.0003686717662361172,0.00036433262076873696,0.002113891029413173,0.002515291259148622,0.00037356625584816783,0.0003691118285522599,0.002113891029413173,0.002532717826146502,0.00037610713357416614,0.0003715922712070885,0.0021306685569055794,0.0025513781977957173,0.002143124731681878,0.00037627685176677694,0.0021306685569055794
2025-03-03,0.001246465784209061,0.0012387505270163857,0.0012320129210652286,0.0012488985532879138,-0.0021914803184438503,0.0012031793291304993,0.001189023461482419,-0.0020585003037716376,-0.0020549936175263683,0.0012191467835869219,0.0012046149652920057,-0.0020585003037716376,-0.002069195158831194,0.001227435910960084,0.0012127070073626456,-0.0020724257095892096,-0.0020844016249040864,-0.002084515478967819,0.0012279895825868525,-0.0020724257095892096
2025-03-04,-0.0023888898303856543,-0.0023741215979636854,-0.002361224559732089,-0.0023935464910971316,-0.00848783358461258,-0.00230602970979199,-0.0022789306046410163,-0.008322200519869316,-0.00830799433242102,-0.0023365958834423717,-0.0023087779588157886,-0.008322200519869316,-0.008365527828685604,-0.00235246320713578,-0.002324268467965518,-0.00837861571279086,-0.008427134306635886,-0.008427595574593494,-0.0023535230544433627,-0.00837861571279086
2025-03-05,-0.00012366737872981926,-0.00012290104163847904,-0.00012223182108395125,-0.00012390902181946828,-0.00012253388658656217,-0.00011936798471634535,-0.00011796203829672613,-0.00012428590759405722,-0.0001240719713135885,-0.00012095390004818185,-0.00011951057268921872,-0.00012428590759405722,-0.00012493842756966522,-0.00012177720895911737,-0.00012031428467362826,-0.00012513554555160233,-0.00012586633453437468,-0.00012587328251389973,-0.00012183220226202884,-0.00012513554555160233
2025-03-06,0.0004272511482135144,0.00042460324987048104,0.0004222909182958201,0.0004280860901586525,0.00042333463301469365,0.0004123956516104421,0.00040753777791513457,0.0004293883328045922,0.00042864912476825445,0.00041787537638460215,0.00041288832716745993,0.0004293883328045922,0.0004316429687485357,0.0004207201165897789,0.0004156653469706839,0.00043232406615811847,0.00043484914753344484,0.0004348731547734186,0.00042091013250611375,0.00043232406615811847
2025-03-07,0.0010901880843297018,0.001083434487413104,0.0010775367410509329,0.0010923176380301935,0.0010801988041213573,0.001052297936253721,0.0010399072915217022,0.001095639054252251,0.0010937536789039637,0.0010662745493894565,0.0010535545632321952,0.001095639054252251,0.0011013895630371806,0.0010735302974640426,0.0010606376558492947,0.0011031267149503865,0.0011095669624439086,0.0011096281930140783,0.0010740149474979255,0.0011031267149503865
2025-03-10,2.245611349005472e-05,2.231715085998509e-05,2.219579675588612e-05,2.2499930993680195e-05,2.225057247917661e-05,2.1676458075603477e-05,2.142148629613594e-05,2.2568271780043503e-05,2.252947873504496e-05,2.196405796550671e-05,2.170231629827768e-05,2.2568271780043503e-05,2.2686592010323636e-05,2.2113357947439738e-05,2.1848067314644837e-05,2.272233470446139e-05,2.285484465636145e-05,2.2856104484825224e-05,2.2123330410739328e-05,2.272233470446139e-05
2025-03-11,-0.0004602819065437913,-0.00045743365958761384,-0.0004549463250611563,-0.0004611800116556264,-0.0004560690358090813,-0.00044430169242359874,-0.0004390756556741371,-0.00046258075788263575,-0.0004617856366564421,-0.0004501964890186727,-0.00044483169611087003,-0.00046258075788263575,-0.0004650059068092016,-0.00045325661759099134,-0.000447819084850698,-0.00046573850632292135,-0.00046845449380372717,-0.0004684803158486739,-0.00045346101825338714,-0.00046573850632292135
2025-03-12,-0.0012354752660281854,-0.001227826585875058,-0.0012211471353339443,-0.001237887045834385,-0.001224162041690513,-0.0011925625752865487,-0.0011785290623890221,-0.0012416486314090758,-0.0012395133992814111,-0.0012083920897721923,-0.0011939858060768804,-0.0012416486314090758,-0.001248161188759589,-0.0012166096393955161,-0.001202007936300764,-0.0012501285365659198,-0.0012574221674622743,-0.0012574915112949503,-0.0012171585307353405,-0.0012501285365659198
2025-03-13,0.00010199045758518821,0.00010135827059953861,0.00010080620134789164,0.00010218980062659533,0.00010105538816040927,9.844371667666607e-05,9.728391066854414e-05,0.00010250071231987512,0.00010232422564837584,9.975199316181182e-05,9.856134204788702e-05,0.00010250071231987512,0.0001030390095415612,0.00010043117291735904,9.922435115128359e-05,0.0001032016225970267,0.00010380449037628026,0.00010381022215399938,0.00010047653913658472,0.0001032016225970267
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495137492565917,0.0006331878624323828,0.0,0.0,0.0006540504474936704,0.0006374986052863907,0.0,0.0,0.0006589089095372369,0.0006589452887664216,0.0,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016856328311676272,-0.00016432903297125545,0.0,0.0,-0.00016973988778634652,-0.000165447072249858,0.0,0.0,-0.0001709999309182919,-0.0001710093658326972,0.0,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007811745440685636,-0.000761548490255004,0.0,0.0,-0.0007866282208092157,-0.0007667306665326556,0.0,0.0,-0.0007924686571472161,-0.0007925123890526464,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0,-0.0020209023177377716,0.0,0.0,0.0,-0.0015824981494230173,0.0004527151071433977,0.0,0.0,-0.0015935548686953904,0.0004557981014465806,0.0,0.0,-0.0016053958336074148,0.0004711367087253393,0.0,0.0
