Date,KDP
2011-12-07,4.205989360809326
2011-12-08,4.227171421051025
2011-12-09,4.216024875640869
2011-12-12,4.211564540863037
2011-12-13,4.198187351226807
2011-12-14,4.211564540863037
2011-12-15,4.294760227203369
2011-12-16,4.363342761993408
2011-12-19,4.331861972808838
2011-12-20,4.411685943603516
2011-12-21,4.420681476593018
2011-12-22,4.416182994842529
2011-12-23,4.478018283843994
2011-12-27,4.483642101287842
2011-12-28,4.430800437927246
2011-12-29,4.487011909484863
2011-12-30,4.438669681549072
2012-01-03,4.310501575469971
2012-01-04,4.334111213684082
2012-01-05,4.361093044281006
2012-01-06,4.330738544464111
2012-01-09,4.330738544464111
2012-01-10,4.341980934143066
2012-01-11,4.2891411781311035
2012-01-12,4.267778396606445
2012-01-13,4.252039432525635
2012-01-17,4.230675220489502
2012-01-18,4.2407941818237305
2012-01-19,4.1969499588012695
2012-01-20,4.23517370223999
2012-01-23,4.2823944091796875
2012-01-24,4.249788761138916
2012-01-25,4.357720851898193
2012-01-26,4.393697261810303
2012-01-27,4.35209846496582
2012-01-30,4.3138747215271
2012-01-31,4.364466667175293
2012-02-01,4.39032506942749
2012-02-02,4.393697261810303
2012-02-03,4.345354080200195
2012-02-06,4.309377670288086
2012-02-07,4.323992729187012
2012-02-08,4.292511940002441
2012-02-09,4.286890506744385
2012-02-10,4.329615116119385
2012-02-13,4.344231128692627
2012-02-14,4.397068977355957
2012-02-15,4.485889434814453
2012-02-16,4.497132301330566
2012-02-17,4.446539402008057
2012-02-21,4.408313751220703
2012-02-22,4.371212482452393
2012-02-23,4.370087623596191
2012-02-24,4.338608264923096
2012-02-27,4.318370819091797
2012-02-28,4.2857666015625
2012-02-29,4.277896881103516
2012-03-01,4.288015842437744
2012-03-02,4.249788761138916
2012-03-05,4.256535530090332
2012-03-06,4.256535530090332
2012-03-07,4.236297130584717
2012-03-08,4.238547325134277
2012-03-09,4.2823944091796875
2012-03-12,4.331861972808838
2012-03-13,4.376833438873291
2012-03-14,4.345354080200195
2012-03-15,4.361231803894043
2012-03-16,4.37257719039917
2012-03-19,4.385053634643555
2012-03-20,4.35329532623291
2012-03-21,4.378247261047363
2012-03-22,4.417947769165039
2012-03-23,4.397529125213623
2012-03-26,4.396395683288574
2012-03-27,4.374845504760742
2012-03-28,4.388454914093018
2012-03-29,4.508686065673828
2012-03-30,4.560863018035889
2012-04-02,4.607367992401123
2012-04-03,4.589221000671387
2012-04-04,4.571071147918701
2012-04-05,4.598292827606201
2012-04-09,4.510955810546875
2012-04-10,4.455376625061035
2012-04-11,4.476928234100342
2012-04-12,4.439497947692871
2012-04-13,4.4531097412109375
2012-04-16,4.464450836181641
2012-04-17,4.546117782592773
2012-04-18,4.581279277801514
2012-04-19,4.593757152557373
2012-04-20,4.603965759277344
2012-04-23,4.532505989074707
2012-04-24,4.57334041595459
2012-04-25,4.458779335021973
2012-04-26,4.504150390625
2012-04-27,4.504150390625
2012-04-30,4.6028313636779785
2012-05-01,4.59602689743042
2012-05-02,4.686769008636475
2012-05-03,4.5495195388793945
2012-05-04,4.527970314025879
2012-05-07,4.516628265380859
2012-05-08,4.603965759277344
2012-05-09,4.644798755645752
2012-05-10,4.670886039733887
2012-05-11,4.644798755645752
2012-05-14,4.62891960144043
2012-05-15,4.585819721221924
2012-05-16,4.660677433013916
2012-05-17,4.631189346313477
2012-05-18,4.565401554107666
2012-05-21,4.601696491241455
2012-05-22,4.640262603759766
2012-05-23,4.66408109664917
2012-05-24,4.623248100280762
2012-05-25,4.660677433013916
2012-05-29,4.661812782287598
2012-05-30,4.660677433013916
2012-05-31,4.679960250854492
2012-06-01,4.6085004806518555
2012-06-04,4.631189346313477
2012-06-05,4.632321834564209
2012-06-06,4.694705963134766
2012-06-07,4.748016834259033
2012-06-08,4.836489200592041
2012-06-11,4.814938545227051
2012-06-12,4.951047420501709
2012-06-13,4.902275562286377
2012-06-14,4.901130676269531
2012-06-15,4.88055419921875
2012-06-18,4.904561996459961
2012-06-19,4.8954176902771
2012-06-20,4.87712287902832
2012-06-21,4.826821804046631
2012-06-22,4.904561996459961
2012-06-25,4.87712287902832
2012-06-26,4.861118316650391
2012-06-27,4.891984462738037
2012-06-28,4.969728946685791
2012-06-29,5.001739501953125
2012-07-02,4.977731227874756
2012-07-03,5.018887519836426
2012-07-05,5.021174430847168
2012-07-06,4.951436996459961
2012-07-09,4.942288875579834
2012-07-10,5.012028217315674
2012-07-11,4.988020420074463
2012-07-12,4.996021747589111
2012-07-13,5.040608882904053
2012-07-16,4.9605817794799805
2012-07-17,4.989163398742676
2012-07-18,5.040608882904053
2012-07-19,5.024603366851807
2012-07-20,5.005170822143555
2012-07-23,4.973159313201904
2012-07-24,4.954866886138916
2012-07-25,5.004026412963867
2012-07-26,5.105774879455566
2012-07-27,5.212098598480225
2012-07-30,5.2109551429748535
2012-07-31,5.2109551429748535
2012-08-01,5.19609260559082
2012-08-02,5.1560797691345215
2012-08-03,5.213240623474121
2012-08-06,5.18694543838501
2012-08-07,5.17094087600708
2012-08-08,5.199522018432617
2012-08-09,5.145787715911865
2012-08-10,5.148077011108398
2012-08-13,5.109205722808838
2012-08-14,5.141215801239014
2012-08-15,5.149219036102295
2012-08-16,5.1343584060668945
2012-08-17,5.16294002532959
2012-08-20,5.193806171417236
2012-08-21,5.1812310218811035
2012-08-22,5.182374477386475
2012-08-23,5.1069183349609375
2012-08-24,5.1663665771484375
2012-08-27,5.1835174560546875
2012-08-28,5.143502712249756
2012-08-29,5.151504993438721
2012-08-30,5.098916530609131
2012-08-31,5.122924327850342
2012-09-04,5.136641502380371
2012-09-05,5.120637893676758
2012-09-06,5.194948196411133
2012-09-07,5.137785911560059
2012-09-10,5.095488548278809
2012-09-11,5.125210762023926
2012-09-12,5.126354694366455
2012-09-13,5.230031967163086
2012-09-14,5.0779709815979
2012-09-17,5.072210788726807
2012-09-18,5.111376762390137
2012-09-19,5.148241996765137
2012-09-20,5.12174654006958
2012-09-21,5.0422587394714355
2012-09-24,5.053778648376465
2012-09-25,5.03304386138916
2012-09-26,5.064145088195801
2012-09-27,5.1148362159729
2012-09-28,5.129810333251953
2012-10-01,5.141329288482666
2012-10-02,5.143633842468262
2012-10-03,5.10331392288208
2012-10-04,5.039957523345947
2012-10-05,5.071058750152588
2012-10-08,5.074515342712402
2012-10-09,5.058387756347656
2012-10-10,4.980051040649414
2012-10-11,5.00078821182251
2012-10-12,5.006547927856445
2012-10-15,5.0295867919921875
2012-10-16,5.135570049285889
2012-10-17,5.148241996765137
2012-10-18,5.215055465698242
2012-10-19,5.12174654006958
2012-10-22,5.106771945953369
2012-10-23,5.074515342712402
2012-10-24,4.908627033233643
2012-10-25,4.944338798522949
2012-10-26,4.925906181335449
2012-10-31,4.936275482177734
2012-11-01,4.98581075668335
2012-11-02,4.946643829345703
2012-11-05,4.986962795257568
2012-11-06,5.036499500274658
2012-11-07,5.015763759613037
2012-11-08,4.981204032897949
2012-11-09,5.01230525970459
2012-11-12,5.064145088195801
2012-11-13,5.005396366119385
2012-11-14,4.95470666885376
2012-11-15,4.90747594833374
2012-11-16,4.936275482177734
2012-11-19,5.005396366119385
2012-11-20,5.053778648376465
2012-11-21,5.072210788726807
2012-11-23,5.162064075469971
2012-11-26,5.096402168273926
2012-11-27,5.095250129699707
2012-11-28,5.1447858810424805
2012-11-29,5.166674613952637
2012-11-30,5.166674613952637
2012-12-03,5.16552209854126
2012-12-04,5.18510627746582
2012-12-05,5.235795021057129
2012-12-06,5.241554260253906
2012-12-07,5.242703437805176
2012-12-10,5.288783550262451
2012-12-11,5.246160507202148
2012-12-12,5.204688549041748
2012-12-13,5.15709924697876
2012-12-14,5.180314064025879
2012-12-17,5.175670146942139
2012-12-18,5.187278747558594
2012-12-19,5.162902355194092
2012-12-20,5.202367782592773
2012-12-21,5.186116695404053
2012-12-24,5.188440799713135
2012-12-26,5.1396894454956055
2012-12-27,5.131563663482666
2012-12-28,5.093259811401367
2012-12-31,5.128081321716309
2013-01-02,5.292903423309326
2013-01-03,5.272012710571289
2013-01-04,5.302188873291016
2013-01-07,5.251118183135986
2013-01-08,5.267369747161865
2013-01-09,5.304510593414307
2013-01-10,5.311474800109863
2013-01-11,5.232547283172607
2013-01-14,5.245315074920654
2013-01-15,5.255761623382568
2013-01-16,5.216296672821045
2013-01-17,5.231386661529541
2013-01-18,5.258082389831543
2013-01-22,5.246476173400879
2013-01-23,5.1396894454956055
2013-01-24,5.169867515563965
2013-01-25,5.172188758850098
2013-01-28,5.1826348304748535
2013-01-29,5.224422454833984
2013-01-30,5.258082389831543
2013-01-31,5.231386661529541
2013-02-01,5.251118183135986
2013-02-04,5.272012710571289
2013-02-05,5.327725887298584
2013-02-06,5.343976974487305
2013-02-07,5.337010860443115
2013-02-08,5.307993412017822
2013-02-11,5.272012710571289
2013-02-12,5.260405540466309
2013-02-13,4.955134868621826
2013-02-14,4.967902660369873
2013-02-15,4.980668067932129
2013-02-19,4.991117477416992
2013-02-20,4.9295973777771
2013-02-21,4.94120454788208
2013-02-22,4.979509353637695
2013-02-25,4.958615779876709
2013-02-26,4.966739177703857
2013-02-27,5.014330863952637
2013-02-28,5.063081741333008
2013-03-01,5.081655025482178
2013-03-04,5.086296081542969
2013-03-05,5.1396894454956055
2013-03-06,5.128081321716309
2013-03-07,5.089778900146484
2013-03-08,5.1071906089782715
2013-03-11,5.123438835144043
2013-03-12,5.152457237243652
2013-03-13,5.118505477905273
2013-03-14,5.1255292892456055
2013-03-15,5.159480571746826
2013-03-18,5.192261695861816
2013-03-19,5.266020774841309
2013-03-20,5.359678745269775
2013-03-21,5.338603973388672
2013-03-22,5.43460750579834
2013-03-25,5.427581310272217
2013-03-26,5.467386722564697
2013-03-27,5.463874816894531
2013-03-28,5.496655464172363
2013-04-01,5.463874816894531
2013-04-02,5.460363864898682
2013-04-03,5.419386386871338
2013-04-04,5.443973064422607
2013-04-05,5.399484634399414
2013-04-08,5.465044975280762
2013-04-09,5.426411151885986
2013-04-10,5.500167369842529
2013-04-11,5.573925495147705
2013-04-12,5.577439308166504
2013-04-15,5.470901012420654
2013-04-16,5.563389778137207
2013-04-17,5.494313716888428
2013-04-18,5.515388488769531
2013-04-19,5.627779483795166
2013-04-22,5.605536460876465
2013-04-23,5.59382963180542
2013-04-24,5.641828536987305
2013-04-25,5.633633136749268
2013-04-26,5.628951549530029
2013-04-29,5.634803771972656
2013-04-30,5.716756820678711
2013-05-01,5.626610279083252
2013-05-02,5.699195861816406
2013-05-03,5.760075092315674
2013-05-06,5.774123668670654
2013-05-07,5.794025421142578
2013-05-08,5.783490180969238
2013-05-09,5.692170143127441
2013-05-10,5.736659526824951
2013-05-13,5.727294445037842
2013-05-14,5.7717814445495605
2013-05-15,5.8958821296691895
2013-05-16,5.805732727050781
2013-05-17,5.765928268432617
2013-05-20,5.709733009338379
2013-05-21,5.6523637771606445
2013-05-22,5.6500244140625
2013-05-23,5.576265811920166
2013-05-24,5.630122661590576
2013-05-28,5.687490940093994
2013-05-29,5.5563645362854
2013-05-30,5.497828006744385
2013-05-31,5.383093357086182
2013-06-03,5.504849433898926
2013-06-04,5.491973876953125
2013-06-05,5.442802906036377
2013-06-06,5.394801139831543
2013-06-07,5.424070358276367
2013-06-10,5.508364677429199
2013-06-11,5.462706089019775
2013-06-12,5.502511501312256
2013-06-13,5.524935722351074
2013-06-14,5.539098739624023
2013-06-17,5.559164524078369
2013-06-18,5.598111629486084
2013-06-19,5.500148773193359
2013-06-20,5.356153964996338
2013-06-21,5.375039100646973
2013-06-24,5.333729267120361
2013-06-25,5.308943748474121
2013-06-26,5.386841297149658
2013-06-27,5.429332256317139
2013-06-28,5.4210686683654785
2013-07-01,5.477725505828857
2013-07-02,5.500148773193359
2013-07-03,5.4977898597717285
2013-07-05,5.47300386428833
2013-07-08,5.475363254547119
2013-07-09,5.500148773193359
2013-07-10,5.5426411628723145
2013-07-11,5.614637851715088
2013-07-12,5.60165548324585
2013-07-15,5.606376647949219
2013-07-16,5.583950996398926
2013-07-17,5.629980087280273
2013-07-18,5.654768943786621
2013-07-19,5.699618816375732
2013-07-22,5.6441450119018555
2013-07-23,5.627620697021484
2013-07-24,5.467102527618408
2013-07-25,5.4423136711120605
2013-07-26,5.504870414733887
2013-07-29,5.52375602722168
2013-07-30,5.4824442863464355
2013-07-31,5.516674041748047
2013-08-01,5.5780487060546875
2013-08-02,5.595753192901611
2013-08-05,5.602834224700928
2013-08-06,5.565065860748291
2013-08-07,5.573328018188477
2013-08-08,5.5520830154418945
2013-08-09,5.52965784072876
2013-08-12,5.502511024475098
2013-08-13,5.48362398147583
2013-08-14,5.412806987762451
2013-08-15,5.344350337982178
2013-08-16,5.291239261627197
2013-08-19,5.334907531738281
2013-08-20,5.379760265350342
2013-08-21,5.330186367034912
2013-08-22,5.339630603790283
2013-08-23,5.384480953216553
2013-08-26,5.34907341003418
2013-08-27,5.353795051574707
2013-08-28,5.299501419067383
2013-08-29,5.26291036605835
2013-08-30,5.282975673675537
2013-09-03,5.264089584350586
2013-09-04,5.340811252593994
2013-09-05,5.2652716636657715
2013-09-06,5.248749732971191
2013-09-09,5.26173210144043
2013-09-10,5.257011413574219
2013-09-11,5.229863166809082
2013-09-12,5.30486536026001
2013-09-13,5.346531867980957
2013-09-16,5.37272310256958
2013-09-17,5.41915225982666
2013-09-18,5.487010955810547
2013-09-19,5.451294898986816
2013-09-20,5.427487373352051
2013-09-23,5.391773223876953
2013-09-24,5.389389991760254
2013-09-25,5.351292133331299
2013-09-26,5.365579605102539
2013-09-27,5.354865550994873
2013-09-30,5.335816860198975
2013-10-01,5.295340538024902
2013-10-02,5.238196849822998
2013-10-03,5.167957782745361
2013-10-04,5.175098419189453
2013-10-07,5.1643853187561035
2013-10-08,5.175098419189453
2013-10-09,5.194149494171143
2013-10-10,5.244147300720215
2013-10-11,5.228673458099365
2013-10-14,5.258434772491455
2013-10-15,5.212006092071533
2013-10-16,5.362008094787598
2013-10-17,5.36081600189209
2013-10-18,5.358436584472656
2013-10-21,5.354865550994873
2013-10-22,5.40129280090332
2013-10-23,5.534632205963135
2013-10-24,5.534632205963135
2013-10-25,5.556060314178467
2013-10-28,5.656059741973877
2013-10-29,5.679871559143066
2013-10-30,5.651300430297852
2013-10-31,5.637013912200928
2013-11-01,5.646537780761719
2013-11-04,5.616775035858154
2013-11-05,5.628681182861328
2013-11-06,5.685824394226074
2013-11-07,5.6346330642700195
2013-11-08,5.703680992126465
2013-11-11,5.703680992126465
2013-11-12,5.7072529792785645
2013-11-13,5.7310614585876465
2013-11-14,5.803684234619141
2013-11-15,5.781063556671143
2013-11-18,5.792968273162842
2013-11-19,5.76796817779541
2013-11-20,5.763206481933594
2013-11-21,5.853684902191162
2013-11-22,5.826301097869873
2013-11-25,5.772730827331543
2013-11-26,5.737016677856445
2013-11-27,5.770350456237793
2013-11-29,5.745348930358887
2013-12-02,5.683444499969482
2013-12-03,5.727491855621338
2013-12-04,5.7893967628479
2013-12-05,5.7393975257873535
2013-12-06,5.8334455490112305
2013-12-09,5.802494525909424
2013-12-10,5.760823726654053
2013-12-11,5.751301288604736
2013-12-12,5.675706386566162
2013-12-13,5.7093048095703125
2013-12-16,5.729703426361084
2013-12-17,5.681705474853516
2013-12-18,5.786099910736084
2013-12-19,5.735702991485596
2013-12-20,5.810098648071289
2013-12-23,5.782500267028809
2013-12-24,5.819697856903076
2013-12-26,5.830496311187744
2013-12-27,5.855695724487305
2013-12-30,5.860495567321777
2013-12-31,5.846096992492676
2014-01-02,5.720103740692139
2014-01-03,5.711704730987549
2014-01-06,5.72610330581665
2014-01-07,5.771701335906982
2014-01-08,5.72610330581665
2014-01-09,5.756102085113525
2014-01-10,5.811298370361328
2014-01-13,5.691304683685303
2014-01-14,5.764500617980957
2014-01-15,5.768099784851074
2014-01-16,5.80169677734375
2014-01-17,5.818499565124512
2014-01-21,5.957690715789795
2014-01-22,5.932492733001709
2014-01-23,5.890494346618652
2014-01-24,5.816099643707275
2014-01-27,5.885695934295654
2014-01-28,5.877295970916748
2014-01-29,5.7477006912231445
2014-01-30,5.794498920440674
2014-01-31,5.745301723480225
2014-02-03,5.666107177734375
2014-02-04,5.676904678344727
2014-02-05,5.708101749420166
2014-02-06,5.74290132522583
2014-02-07,5.866495609283447
2014-02-10,5.843698501586914
2014-02-11,5.867694854736328
2014-02-12,5.998488426208496
2014-02-13,6.008089542388916
2014-02-14,6.035687446594238
2014-02-18,6.074084758758545
2014-02-19,6.11488151550293
2014-02-20,6.17608118057251
2014-02-21,6.2084784507751465
2014-02-24,6.209676742553711
2014-02-25,6.297272682189941
2014-02-26,6.190478324890137
2014-02-27,6.197676658630371
2014-02-28,6.252875328063965
2014-03-03,6.2012786865234375
2014-03-04,6.233675479888916
2014-03-05,6.249276638031006
2014-03-06,6.239676475524902
2014-03-07,6.274476528167725
2014-03-10,6.297272682189941
2014-03-11,6.3584699630737305
2014-03-12,6.3584699630737305
2014-03-13,6.27139949798584
2014-03-14,6.334285259246826
2014-03-17,6.375401496887207
2014-03-18,6.3814473152160645
2014-03-19,6.325820446014404
2014-03-20,6.353633880615234
2014-03-21,6.3814473152160645
2014-03-24,6.336702346801758
2014-03-25,6.380236625671387
2014-03-26,6.456423282623291
2014-03-27,6.4963274002075195
2014-03-28,6.524143218994141
2014-03-31,6.585816383361816
2014-04-01,6.501166820526123
2014-04-02,6.497539043426514
2014-04-03,6.502376556396484
2014-04-04,6.495120048522949
2014-04-07,6.4914937019348145
2014-04-08,6.242378234863281
2014-04-09,6.3584699630737305
2014-04-10,6.296795845031738
2014-04-11,6.190378665924072
2014-04-14,6.190378665924072
2014-04-15,6.249633312225342
2014-04-16,6.336702346801758
2014-04-17,6.353633880615234
2014-04-21,6.354841709136963
2014-04-22,6.3354926109313965
2014-04-23,6.588235378265381
2014-04-24,6.508422374725342
2014-04-25,6.479399681091309
2014-04-28,6.699489593505859
2014-04-29,6.6620025634765625
2014-04-30,6.701909065246582
2014-05-01,6.722466468811035
2014-05-02,6.768421173095703
2014-05-05,6.755120277404785
2014-05-06,6.790189743041992
2014-05-07,6.854279518127441
2014-05-08,6.839770317077637
2014-05-09,6.882094383239746
2014-05-12,6.911118507385254
2014-05-13,6.920790195465088
2014-05-14,6.922000885009766
2014-05-15,6.872420787811279
2014-05-16,6.918373107910156
2014-05-19,6.919582843780518
2014-05-20,6.9050703048706055
2014-05-21,6.925628185272217
2014-05-22,6.917164325714111
2014-05-23,6.8917694091796875
2014-05-27,6.867583751678467
2014-05-28,6.873629093170166
2014-05-29,6.9957685470581055
2014-05-30,6.977628231048584
2014-06-02,6.96069860458374
2014-06-03,6.876048564910889
2014-06-04,7.021163463592529
2014-06-05,7.073161602020264
2014-06-06,7.076789855957031
2014-06-09,7.081627368927002
2014-06-10,7.064697742462158
2014-06-11,7.040513038635254
2014-06-12,7.045383453369141
2014-06-13,7.036859512329102
2014-06-16,7.148901462554932
2014-06-17,7.102623462677002
2014-06-18,7.334018707275391
2014-06-19,7.32792854309082
2014-06-20,7.310878753662109
2014-06-23,7.224409103393555
2014-06-24,7.131852626800537
2014-06-25,7.12576150894165
2014-06-26,7.13672399520874
2014-06-27,7.09409761428833
2014-06-30,7.134286880493164
2014-07-01,7.1842217445373535
2014-07-02,7.183003902435303
2014-07-03,7.193963527679443
2014-07-07,7.165953159332275
2014-07-08,7.113584518432617
2014-07-09,7.130633354187012
2014-07-10,7.176914691925049
2014-07-11,7.189091205596924
2014-07-14,7.219539165496826
2014-07-15,7.231718063354492
2014-07-16,7.226846694946289
2014-07-17,7.173260688781738
2014-07-18,7.240242958068848
2014-07-21,7.168388366699219
2014-07-22,7.145247459411621
2014-07-23,7.117236614227295
2014-07-24,7.426577568054199
2014-07-25,7.497215270996094
2014-07-28,7.521569728851318
2014-07-29,7.392477989196777
2014-07-30,7.269473075866699
2014-07-31,7.1562089920043945
2014-08-01,7.148901462554932
2014-08-04,7.192746162414551
2014-08-05,7.189091205596924
2014-08-06,7.329148769378662
2014-08-07,7.299920082092285
2014-08-08,7.3559417724609375
2014-08-11,7.379077911376953
2014-08-12,7.3559417724609375
2014-08-13,7.358375072479248
2014-08-14,7.3705549240112305
2014-08-15,7.3559417724609375
2014-08-18,7.408308506011963
2014-08-19,7.446063995361328
2014-08-20,7.419269561767578
2014-08-21,7.446063995361328
2014-08-22,7.365682601928711
2014-08-25,7.424139976501465
2014-08-26,7.414397239685059
2014-08-27,7.528879165649414
2014-08-28,7.610475063323975
2014-08-29,7.662842750549316
2014-09-02,7.67624044418335
2014-09-03,7.729826927185059
2014-09-04,7.622653961181641
2014-09-05,7.5788116455078125
2014-09-08,7.5885539054870605
2014-09-09,7.581246376037598
2014-09-10,7.637267112731934
2014-09-11,7.698559761047363
2014-09-12,7.585780620574951
2014-09-15,7.664238452911377
2014-09-16,7.785600662231445
2014-09-17,7.739019870758057
2014-09-18,7.767210483551025
2014-09-19,7.866508960723877
2014-09-22,8.007486343383789
2014-09-23,7.821152210235596
2014-09-24,7.960901737213135
2014-09-25,7.839540004730225
2014-09-26,7.851799011230469
2014-09-29,7.85670280456543
2014-09-30,7.883669853210449
2014-10-01,7.7929582595825195
2014-10-02,7.796632289886475
2014-10-03,7.936385631561279
2014-10-06,7.9302544593811035
2014-10-07,7.866508960723877
2014-10-08,7.992775917053223
2014-10-09,7.877542495727539
2014-10-10,7.898383140563965
2014-10-13,7.819927215576172
2014-10-14,7.855476379394531
2014-10-15,7.617655277252197
2014-10-16,7.582103729248047
2014-10-17,7.734111785888672
2014-10-20,7.953546524047852
2014-10-21,8.012388229370117
2014-10-22,8.020971298217773
2014-10-23,8.207306861877441
2014-10-24,8.188915252685547
2014-10-27,8.326215744018555
2014-10-28,8.323762893676758
2014-10-29,8.301700592041016
2014-10-30,8.45125675201416
2014-10-31,8.489259719848633
2014-11-03,8.523585319519043
2014-11-04,8.624103546142578
2014-11-05,8.458613395690918
2014-11-06,8.573844909667969
2014-11-07,8.575072288513184
2014-11-10,8.63881778717041
2014-11-11,8.549325942993164
2014-11-12,8.662108421325684
2014-11-13,8.668238639831543
2014-11-14,8.59345817565918
2014-11-17,8.673140525817871
2014-11-18,8.691532135009766
2014-11-19,8.725857734680176
2014-11-20,8.796957969665527
2014-11-21,8.823925971984863
2014-11-24,8.910970687866211
2014-11-25,8.980841636657715
2014-11-26,8.935482025146484
2014-11-28,9.071555137634277
2014-12-01,8.952645301818848
2014-12-02,9.021291732788086
2014-12-03,8.87541389465332
2014-12-04,8.84108829498291
2014-12-05,8.81902027130127
2014-12-08,8.796957969665527
2014-12-09,8.734435081481934
2014-12-10,8.733208656311035
2014-12-11,8.75787353515625
2014-12-12,8.65676498413086
2014-12-15,8.619771957397461
2014-12-16,8.617311477661133
2014-12-17,8.693755149841309
2014-12-18,8.915687561035156
2014-12-19,8.835550308227539
2014-12-22,8.971176147460938
2014-12-23,9.056251525878906
2014-12-24,9.059948921203613
2014-12-26,9.014330863952637
2014-12-29,8.989670753479004
2014-12-30,8.963780403137207
2014-12-31,8.838019371032715
2015-01-02,8.828152656555176
2015-01-05,8.801023483276367
2015-01-06,8.81335735321045
2015-01-07,8.941583633422852
2015-01-08,9.148724555969238
2015-01-09,9.105570793151855
2015-01-12,9.029128074645996
2015-01-13,9.098174095153809
2015-01-14,9.223933219909668
2015-01-15,9.310246467590332
2015-01-16,9.427377700805664
2015-01-20,9.59260082244873
2015-01-21,9.708500862121582
2015-01-22,9.782478332519531
2015-01-23,9.680140495300293
2015-01-26,9.755353927612305
2015-01-27,9.765216827392578
2015-01-28,9.673974990844727
2015-01-29,9.750422477722168
2015-01-30,9.52724838256836
2015-02-02,9.678910255432129
2015-02-03,9.595063209533691
2015-02-04,9.697404861450195
2015-02-05,9.538346290588379
2015-02-06,9.616022109985352
2015-02-09,9.602459907531738
2015-02-10,9.714662551879883
2015-02-11,9.800972938537598
2015-02-12,9.654250144958496
2015-02-13,9.487793922424316
2015-02-17,9.50259017944336
2015-02-18,9.619725227355957
2015-02-19,9.644380569458008
2015-02-20,9.718365669250488
2015-02-23,9.722063064575195
2015-02-24,9.729460716247559
2015-02-25,9.744253158569336
2015-02-26,9.640685081481934
2015-02-27,9.714662551879883
2015-03-02,9.765216827392578
2015-03-03,9.7393217086792
2015-03-04,9.619725227355957
2015-03-05,9.728226661682129
2015-03-06,9.66041374206543
2015-03-09,9.714662551879883
2015-03-10,9.61109447479248
2015-03-11,9.47793197631836
2015-03-12,9.623096466064453
2015-03-13,9.515152931213379
2015-03-16,9.587117195129395
2015-03-17,9.397281646728516
2015-03-18,9.51019287109375
2015-03-19,9.443188667297363
2015-03-20,9.557336807250977
2015-03-23,9.603246688842773
2015-03-24,9.629298210144043
2015-03-25,9.57470703125
2015-03-26,9.814168930053711
2015-03-27,9.791831970214844
2015-03-30,9.884888648986816
2015-03-31,9.73724365234375
2015-04-01,9.739724159240723
2015-04-02,9.692578315734863
2015-04-06,9.76205825805664
2015-04-07,9.842706680297852
2015-04-08,9.77942943572998
2015-04-09,9.804243087768555
2015-04-10,9.767017364501953
2015-04-13,9.690094947814941
2015-04-14,9.696300506591797
2015-04-15,9.68017292022705
2015-04-16,9.722352981567383
2015-04-17,9.551133155822754
2015-04-20,9.651633262634277
2015-04-21,9.825331687927246
2015-04-22,9.77818775177002
2015-04-23,9.795555114746094
2015-04-24,9.784388542175293
2015-04-27,9.583394050598145
2015-04-28,9.46056079864502
2015-04-29,9.342689514160156
2015-04-30,9.253360748291016
2015-05-01,9.425822257995605
2015-05-04,9.45063304901123
2015-05-05,9.373711585998535
2015-05-06,9.369989395141602
2015-05-07,9.398526191711426
2015-05-08,9.492820739746094
2015-05-11,9.475451469421387
2015-05-12,9.399765014648438
2015-05-13,9.55485725402832
2015-05-14,9.635504722595215
2015-05-15,9.604487419128418
2015-05-18,9.597042083740234
2015-05-19,9.61317253112793
2015-05-20,9.603246688842773
2015-05-21,9.639227867126465
2015-05-22,9.561060905456543
2015-05-26,9.484135627746582
2015-05-27,9.599522590637207
2015-05-28,9.552373886108398
2015-05-29,9.508950233459473
2015-06-01,9.486615180969238
2015-06-02,9.429543495178223
2015-06-03,9.44691276550293
2015-06-04,9.337726593017578
2015-06-05,9.164029121398926
2015-06-08,9.114396095275879
2015-06-09,9.090822219848633
2015-06-10,9.186354637145996
2015-06-11,9.262535095214844
2015-06-12,9.183859825134277
2015-06-15,9.085206031799316
2015-06-16,9.183859825134277
2015-06-17,9.252545356750488
2015-06-18,9.337469100952148
2015-06-19,9.316238403320312
2015-06-22,9.326225280761719
2015-06-23,9.272529602050781
2015-06-24,9.293761253356934
2015-06-25,9.32747745513916
2015-06-26,9.349959373474121
2015-06-29,9.157634735107422
2015-06-30,9.103937149047852
2015-07-01,9.31248950958252
2015-07-02,9.263787269592285
2015-07-06,9.384922981262207
2015-07-07,9.658411979675293
2015-07-08,9.507305145263672
2015-07-09,9.533533096313477
2015-07-10,9.638434410095215
2015-07-13,9.779553413391113
2015-07-14,9.812024116516113
2015-07-15,9.780801773071289
2015-07-16,9.835748672485352
2015-07-17,9.824507713317871
2015-07-20,9.884454727172852
2015-07-21,9.838247299194336
2015-07-22,9.830751419067383
2015-07-23,9.648426055908203
2015-07-24,9.730847358703613
2015-07-27,9.695881843566895
2015-07-28,9.863222122192383
2015-07-29,9.9281587600708
2015-07-30,9.968121528625488
2015-07-31,10.018080711364746
2015-08-03,10.066777229309082
2015-08-04,10.18167781829834
2015-08-05,10.395221710205078
2015-08-06,10.276583671569824
2015-08-07,10.224136352539062
2015-08-10,10.21164608001709
2015-08-11,10.19791030883789
2015-08-12,10.191665649414062
2015-08-13,10.255353927612305
2015-08-14,10.271590232849121
2015-08-17,10.365252494812012
